#group,name,redirector,dataset,nevts,xsec
signal,bbA_M275,/cmsxrootd-site1.fnal.gov:1093/,/BBAToZhToLLTauTau_M275_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v1/NANOAODSIM,494000,1
signal,bbA_M300,/cmsxrootd-site.fnal.gov/,/BBAToZhToLLTauTau_M300_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v1/NANOAODSIM,496000,1
signal,bbA_M325,/cmsxrootd-site1.fnal.gov:1093/,/BBAToZhToLLTauTau_M325_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v1/NANOAODSIM,500000,1
signal,bbA_M350,/cmsxrootd-site.fnal.gov/,/BBAToZhToLLTauTau_M350_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v1/NANOAODSIM,494000,1
signal,bbA_M375,/cmsxrootd-site1.fnal.gov:1093/,/BBAToZhToLLTauTau_M375_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v1/NANOAODSIM,497000,1
signal,bbA_M400,/cmsxrootd-site3.fnal.gov:1093/,/BBAToZhToLLTauTau_M400_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v1/NANOAODSIM,497000,1
signal,bbA_M450,/cmsxrootd-site.fnal.gov/,/BBAToZhToLLTauTau_M450_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v1/NANOAODSIM,496000,1
signal,bbA_M500,/cmsxrootd-site1.fnal.gov:1093/,/BBAToZhToLLTauTau_M500_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v1/NANOAODSIM,482000,1
signal,bbA_M600,/cmsxrootd-site1.fnal.gov:1093/,/BBAToZhToLLTauTau_M600_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v1/NANOAODSIM,488000,1
signal,bbA_M700,/cmsxrootd-site3.fnal.gov:1093/,/BBAToZhToLLTauTau_M700_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v1/NANOAODSIM,488000,1
signal,bbA_M750,/cmsxrootd-site2.fnal.gov:1093/,/BBAToZhToLLTauTau_M750_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v1/NANOAODSIM,494000,1
signal,bbA_M800,/cmsxrootd-site1.fnal.gov:1093/,/BBAToZhToLLTauTau_M800_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v1/NANOAODSIM,464000,1
signal,bbA_M900,/cmsxrootd-site2.fnal.gov:1093/,/BBAToZhToLLTauTau_M900_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v1/NANOAODSIM,491000,1
signal,bbA_M1000,/cmsxrootd-site3.fnal.gov:1093/,/BBAToZhToLLTauTau_M1000_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v1/NANOAODSIM,474000,1
signal,bbA_M1200,/cmsxrootd-site3.fnal.gov:1093/,/BBAToZhToLLTauTau_M1200_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v1/NANOAODSIM,500000,1
signal,bbA_M1400,/cmsxrootd-site2.fnal.gov:1093/,/BBAToZhToLLTauTau_M1400_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v1/NANOAODSIM,464000,1
signal,bbA_M1600,/cmsxrootd-site2.fnal.gov:1093/,/BBAToZhToLLTauTau_M1600_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v1/NANOAODSIM,476000,1
signal,bbA_M1800,/cmsxrootd-site1.fnal.gov:1093/,/BBAToZhToLLTauTau_M1800_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v1/NANOAODSIM,458000,1
signal,bbA_M2000,/cmsxrootd-site.fnal.gov/,/BBAToZhToLLTauTau_M2000_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v1/NANOAODSIM,464000,1
