#group,name,redirector,dataset,nevts,xsec
data,,,/SingleElectron/Run2017B-UL2017_MiniAODv2_NanoAODv9-v1/NANOAOD,60537490,
data,,,/SingleElectron/Run2017C-UL2017_MiniAODv2_NanoAODv9-v1/NANOAOD,136637888,
data,,,/SingleElectron/Run2017D-UL2017_MiniAODv2_NanoAODv9-v1/NANOAOD,51512837,
data,,,/SingleElectron/Run2017E-UL2017_MiniAODv2_NanoAODv9-v1/NANOAOD,102122055,
data,,,/SingleElectron/Run2017F-UL2017_MiniAODv2_NanoAODv9-v1/NANOAOD,128467223,
data,,,/SingleMuon/Run2017B-UL2017_MiniAODv2_NanoAODv9-v1/NANOAOD,136300266,
data,,,/SingleMuon/Run2017C-UL2017_MiniAODv2_NanoAODv9-v1/NANOAOD,165652756,
data,,,/SingleMuon/Run2017D-UL2017_MiniAODv2_NanoAODv9-v1/NANOAOD,70361660,
data,,,/SingleMuon/Run2017E-UL2017_MiniAODv2_NanoAODv9-v1/NANOAOD,154618774,
data,,,/SingleMuon/Run2017F-UL2017_MiniAODv2_NanoAODv9-v1/NANOAOD,242140980,
data,,,/DoubleMuon/Run2017B-UL2017_MiniAODv2_NanoAODv9-v1/NANOAOD,14501767,
data,,,/DoubleMuon/Run2017C-UL2017_MiniAODv2_NanoAODv9-v1/NANOAOD,49636525,
data,,,/DoubleMuon/Run2017D-UL2017_MiniAODv2_NanoAODv9-v1/NANOAOD,23075733,
data,,,/DoubleMuon/Run2017E-UL2017_MiniAODv2_NanoAODv9-v1/NANOAOD,51531477,
data,,,/DoubleMuon/Run2017F-UL2017_MiniAODv2_NanoAODv9-v1/NANOAOD,79756560,
data,,,/DoubleEG/Run2017B-UL2017_MiniAODv2_NanoAODv9-v1/NANOAOD,58088760,
data,,,/DoubleEG/Run2017C-UL2017_MiniAODv2_NanoAODv9-v1/NANOAOD,65181125,
data,,,/DoubleEG/Run2017D-UL2017_MiniAODv2_NanoAODv9-v1/NANOAOD,25911432,
data,,,/DoubleEG/Run2017E-UL2017_MiniAODv2_NanoAODv9-v1/NANOAOD,56241190,
data,,,/DoubleEG/Run2017F-UL2017_MiniAODv2_NanoAODv9-v1/NANOAOD,74265012,
